ADDRESS_ID,CUSTOMER_ID,ADDRESS_TYPE,STREET_ADDRESS,CITY,PROVINCE,POSTAL_CODE,COUNTRY,IS_DEFAULT
328,263,Primary,120 University Road,Quetta,Balochistan,53987,Pakistan,True
329,264,Primary,House 383 Park Road,Muzaffarabad,Azad Kashmir,19474,Pakistan,True
330,265,Primary,House 383 Industrial Area,Khuzdar,Balochistan,84176,Pakistan,True
331,266,Primary,House 819 Industrial Area,Karachi,Sindh,74232,Pakistan,True
332,267,Primary,House 551 College Road,Sukkur,Sindh,85499,Pakistan,True
333,268,Primary,Block C Johar Town,Astore,Gilgit-Baltistan,14341,Pakistan,True
334,269,Primary,858 Park Road,Faisalabad,Punjab,14799,Pakistan,True
335,270,Primary,Block B Defence Housing,Quetta,Balochistan,76558,Pakistan,True
336,271,Primary,House 288 DHA,Kotli,Azad Kashmir,83574,Pakistan,True
337,271,Secondary,House 335 Model Town,Skardu,Gilgit-Baltistan,73602,Pakistan,False
338,272,Primary,293 DHA,Sukkur,Sindh,53069,Pakistan,True
339,273,Primary,Block D Gulberg,Swat,Khyber Pakhtunkhwa,70409,Pakistan,True
340,274,Primary,Block C Model Town,Gilgit,Gilgit-Baltistan,81647,Pakistan,True
341,275,Primary,211 College Road,Nowshera,Khyber Pakhtunkhwa,48787,Pakistan,True
342,276,Primary,266 Industrial Area,Swat,Khyber Pakhtunkhwa,84070,Pakistan,True
343,277,Primary,Block B Cantt,Khuzdar,Balochistan,70265,Pakistan,True
344,277,Secondary,974 Model Town,Skardu,Gilgit-Baltistan,74419,Pakistan,False
345,278,Primary,Block D Cantt,Skardu,Gilgit-Baltistan,77515,Pakistan,True
346,279,Primary,987 DHA,Multan,Punjab,70822,Pakistan,True
347,280,Primary,Block C Bahria Town,Lahore,Punjab,58333,Pakistan,True
348,281,Primary,344 Defence Housing,Mardan,Khyber Pakhtunkhwa,23281,Pakistan,True
349,282,Primary,262 Gulberg,Chaman,Balochistan,12825,Pakistan,True
350,283,Primary,737 Cantt,Bahawalpur,Punjab,41709,Pakistan,True
351,284,Primary,House 759 Johar Town,Faisalabad,Punjab,65700,Pakistan,True
352,285,Primary,746 Model Town,Nawabshah,Sindh,21559,Pakistan,True
353,286,Primary,Block E Main Boulevard,Larkana,Sindh,81099,Pakistan,True
354,287,Primary,Block C University Road,Mirpur Khas,Sindh,86471,Pakistan,True
355,287,Secondary,Block D Park Road,Hyderabad,Sindh,33950,Pakistan,False
356,288,Primary,318 Gulberg,Rawalakot,Azad Kashmir,40580,Pakistan,True
357,289,Primary,Block D Industrial Area,Skardu,Gilgit-Baltistan,32870,Pakistan,True
358,290,Primary,Block A Park Road,Abbottabad,Khyber Pakhtunkhwa,31025,Pakistan,True
359,291,Primary,903 Park Road,Mirpur,Azad Kashmir,68569,Pakistan,True
360,292,Primary,312 Cantt,Karachi,Sindh,13270,Pakistan,True
361,293,Primary,Block E Industrial Area,Mansehra,Khyber Pakhtunkhwa,72277,Pakistan,True
362,294,Primary,894 Main Boulevard,Hyderabad,Sindh,28622,Pakistan,True
363,295,Primary,Block B Model Town,Swat,Khyber Pakhtunkhwa,56274,Pakistan,True
364,296,Primary,472 Park Road,Gujranwala,Punjab,81142,Pakistan,True
365,297,Primary,272 Park Road,Rawalakot,Azad Kashmir,50295,Pakistan,True
366,298,Primary,Block A College Road,Larkana,Sindh,84782,Pakistan,True
367,299,Primary,Block D Saddar,Larkana,Sindh,13431,Pakistan,True
368,299,Secondary,Block B Bahria Town,Peshawar,Khyber Pakhtunkhwa,80076,Pakistan,False
369,300,Primary,Block B Main Boulevard,Gwadar,Balochistan,50650,Pakistan,True
370,301,Primary,317 Johar Town,Sialkot,Punjab,58956,Pakistan,True
371,302,Primary,Block A Saddar,Karachi,Sindh,29603,Pakistan,True
372,302,Secondary,Block B Industrial Area,Rawalakot,Azad Kashmir,44787,Pakistan,False
373,303,Primary,Block E Mall Road,Nawabshah,Sindh,12126,Pakistan,True
374,304,Primary,Block B Mall Road,Sukkur,Sindh,36539,Pakistan,True
375,304,Secondary,Block C University Road,Faisalabad,Punjab,89643,Pakistan,False
376,305,Primary,702 University Road,Chaman,Balochistan,60599,Pakistan,True
377,306,Primary,669 College Road,Skardu,Gilgit-Baltistan,11465,Pakistan,True
378,307,Primary,Block A Model Town,Gwadar,Balochistan,18156,Pakistan,True
379,308,Primary,Block B Clifton,Peshawar,Khyber Pakhtunkhwa,75175,Pakistan,True
380,309,Primary,Block B DHA,Gwadar,Balochistan,84113,Pakistan,True
381,310,Primary,893 DHA,Faisalabad,Punjab,39669,Pakistan,True
382,311,Primary,House 607 Park Road,Jacobabad,Sindh,74652,Pakistan,True
383,312,Primary,Block D University Road,Quetta,Balochistan,20317,Pakistan,True
384,313,Primary,Block B Industrial Area,Muzaffarabad,Azad Kashmir,82351,Pakistan,True
385,314,Primary,971 Clifton,Skardu,Gilgit-Baltistan,72242,Pakistan,True
386,314,Secondary,712 Park Road,Rawalakot,Azad Kashmir,63811,Pakistan,False
387,315,Primary,House 701 Clifton,Mirpur Khas,Sindh,12269,Pakistan,True
388,316,Primary,House 394 College Road,Jacobabad,Sindh,50987,Pakistan,True
389,317,Primary,Block B Park Road,Quetta,Balochistan,21458,Pakistan,True
390,318,Primary,House 989 Cantt,Gilgit,Gilgit-Baltistan,81872,Pakistan,True
391,319,Primary,House 174 Main Boulevard,Charsadda,Khyber Pakhtunkhwa,45745,Pakistan,True
392,320,Primary,861 Johar Town,Jacobabad,Sindh,69565,Pakistan,True
393,321,Primary,341 Saddar,Skardu,Gilgit-Baltistan,23949,Pakistan,True
394,322,Primary,586 Cantt,Sukkur,Sindh,33081,Pakistan,True
395,323,Primary,Block C Bahria Town,Sukkur,Sindh,12868,Pakistan,True
396,324,Primary,House 945 Main Boulevard,Mardan,Khyber Pakhtunkhwa,70492,Pakistan,True
397,324,Secondary,142 DHA,Faisalabad,Punjab,29694,Pakistan,False
398,325,Primary,Block C DHA,Mirpur,Azad Kashmir,31355,Pakistan,True
399,326,Primary,Block D Cantt,Chilas,Gilgit-Baltistan,14943,Pakistan,True
400,327,Primary,Block B Mall Road,Gwadar,Balochistan,67924,Pakistan,True
401,327,Secondary,877 Park Road,Charsadda,Khyber Pakhtunkhwa,54850,Pakistan,False
402,328,Primary,House 770 College Road,Multan,Punjab,23593,Pakistan,True
403,329,Primary,Block E Park Road,Rawalakot,Azad Kashmir,75559,Pakistan,True
404,329,Secondary,House 728 Bahria Town,Sialkot,Punjab,68316,Pakistan,False
405,330,Primary,232 Johar Town,Nawabshah,Sindh,43801,Pakistan,True
406,330,Secondary,House 601 Model Town,Kotli,Azad Kashmir,37014,Pakistan,False
407,331,Primary,Block A Defence Housing,Larkana,Sindh,35981,Pakistan,True
408,331,Secondary,House 514 DHA,Muzaffarabad,Azad Kashmir,43384,Pakistan,False
409,332,Primary,162 DHA,Astore,Gilgit-Baltistan,45030,Pakistan,True
410,333,Primary,Block D Gulberg,Rawalakot,Azad Kashmir,34098,Pakistan,True
411,334,Primary,House 510 Mall Road,Jacobabad,Sindh,68624,Pakistan,True
412,335,Primary,Block E Clifton,Charsadda,Khyber Pakhtunkhwa,94140,Pakistan,True
413,336,Primary,House 63 College Road,Zhob,Balochistan,70323,Pakistan,True
414,337,Primary,Block A Mall Road,Astore,Gilgit-Baltistan,43892,Pakistan,True
415,338,Primary,640 Defence Housing,Mirpur,Azad Kashmir,82498,Pakistan,True
416,338,Secondary,House 328 Bahria Town,Gwadar,Balochistan,53955,Pakistan,False
417,339,Primary,217 Main Boulevard,Abbottabad,Khyber Pakhtunkhwa,29218,Pakistan,True
418,339,Secondary,319 Clifton,Chilas,Gilgit-Baltistan,29611,Pakistan,False
419,340,Primary,Block A Park Road,Gilgit,Gilgit-Baltistan,96608,Pakistan,True
420,340,Secondary,House 776 Johar Town,Skardu,Gilgit-Baltistan,62800,Pakistan,False
421,341,Primary,Block D Gulberg,Kotli,Azad Kashmir,94397,Pakistan,True
422,341,Secondary,Block C College Road,Chilas,Gilgit-Baltistan,65137,Pakistan,False
423,342,Primary,645 Bahria Town,Faisalabad,Punjab,20162,Pakistan,True
424,343,Primary,House 83 Cantt,Rawalpindi,Punjab,57968,Pakistan,True
425,344,Primary,House 199 University Road,Kotli,Azad Kashmir,10138,Pakistan,True
426,344,Secondary,House 627 Cantt,Bahawalpur,Punjab,26518,Pakistan,False
427,345,Primary,House 21 Model Town,Rawalakot,Azad Kashmir,96166,Pakistan,True
428,346,Primary,Block D Defence Housing,Nowshera,Khyber Pakhtunkhwa,11365,Pakistan,True
429,346,Secondary,201 Defence Housing,Rawalakot,Azad Kashmir,18526,Pakistan,False
430,347,Primary,House 843 College Road,Zhob,Balochistan,16851,Pakistan,True
431,348,Primary,Block C Model Town,Chilas,Gilgit-Baltistan,50617,Pakistan,True
432,349,Primary,Block A Model Town,Mirpur Khas,Sindh,19484,Pakistan,True
433,350,Primary,House 567 University Road,Gwadar,Balochistan,95821,Pakistan,True
434,351,Primary,28 Park Road,Hyderabad,Sindh,80837,Pakistan,True
435,352,Primary,532 Industrial Area,Mardan,Khyber Pakhtunkhwa,89969,Pakistan,True
436,353,Primary,House 234 Bahria Town,Sargodha,Punjab,97154,Pakistan,True
437,354,Primary,466 DHA,Charsadda,Khyber Pakhtunkhwa,54804,Pakistan,True
438,355,Primary,Block A University Road,Faisalabad,Punjab,16450,Pakistan,True
439,356,Primary,Block E Main Boulevard,Gwadar,Balochistan,17219,Pakistan,True
440,356,Secondary,Block D Bahria Town,Gilgit,Gilgit-Baltistan,15858,Pakistan,False
441,357,Primary,Block B Cantt,Mirpur,Azad Kashmir,27086,Pakistan,True
442,358,Primary,300 DHA,Rawalakot,Azad Kashmir,85345,Pakistan,True
443,359,Primary,Block E Industrial Area,Mardan,Khyber Pakhtunkhwa,15554,Pakistan,True
444,360,Primary,223 Model Town,Chilas,Gilgit-Baltistan,51137,Pakistan,True
445,361,Primary,House 49 College Road,Quetta,Balochistan,51235,Pakistan,True
446,362,Primary,794 Johar Town,Multan,Punjab,23789,Pakistan,True
447,363,Primary,759 Park Road,Kotli,Azad Kashmir,58397,Pakistan,True
448,364,Primary,House 808 University Road,Jacobabad,Sindh,15045,Pakistan,True
449,364,Secondary,House 693 Defence Housing,Skardu,Gilgit-Baltistan,13700,Pakistan,False
450,365,Primary,Block C Cantt,Gilgit,Gilgit-Baltistan,35421,Pakistan,True
451,366,Primary,Block B Bahria Town,Charsadda,Khyber Pakhtunkhwa,53476,Pakistan,True
452,367,Primary,House 659 Model Town,Gilgit,Gilgit-Baltistan,54014,Pakistan,True
453,368,Primary,742 Clifton,Larkana,Sindh,44655,Pakistan,True
454,369,Primary,Block A Industrial Area,Larkana,Sindh,14270,Pakistan,True
455,370,Primary,107 Bahria Town,Mirpur,Azad Kashmir,32324,Pakistan,True
456,371,Primary,House 272 College Road,Karachi,Sindh,79761,Pakistan,True
457,372,Primary,194 Bahria Town,Charsadda,Khyber Pakhtunkhwa,37382,Pakistan,True
458,372,Secondary,146 Cantt,Mirpur,Azad Kashmir,18041,Pakistan,False
459,373,Primary,12 Saddar,Mirpur,Azad Kashmir,94328,Pakistan,True
460,374,Primary,Block D Clifton,Kotli,Azad Kashmir,53381,Pakistan,True
461,375,Primary,Block D Park Road,Sialkot,Punjab,45218,Pakistan,True
462,376,Primary,Block B DHA,Muzaffarabad,Azad Kashmir,37659,Pakistan,True
463,377,Primary,262 Johar Town,Mardan,Khyber Pakhtunkhwa,72718,Pakistan,True
464,378,Primary,114 Johar Town,Rawalakot,Azad Kashmir,27265,Pakistan,True
465,378,Secondary,House 355 Gulberg,Faisalabad,Punjab,28010,Pakistan,False
466,379,Primary,82 Clifton,Mardan,Khyber Pakhtunkhwa,48856,Pakistan,True
467,380,Primary,House 629 Park Road,Muzaffarabad,Azad Kashmir,43948,Pakistan,True
468,381,Primary,680 Defence Housing,Astore,Gilgit-Baltistan,56966,Pakistan,True
469,382,Primary,House 86 Main Boulevard,Sargodha,Punjab,54521,Pakistan,True
470,383,Primary,House 405 Bahria Town,Jacobabad,Sindh,98206,Pakistan,True
471,384,Primary,House 849 Johar Town,Larkana,Sindh,35384,Pakistan,True
472,385,Primary,699 Mall Road,Sargodha,Punjab,46464,Pakistan,True
473,386,Primary,Block A Johar Town,Swat,Khyber Pakhtunkhwa,84062,Pakistan,True
474,387,Primary,Block A College Road,Gilgit,Gilgit-Baltistan,61537,Pakistan,True
475,388,Primary,Block E Main Boulevard,Mirpur Khas,Sindh,48145,Pakistan,True
476,389,Primary,House 358 Cantt,Abbottabad,Khyber Pakhtunkhwa,64420,Pakistan,True
477,390,Primary,Block A College Road,Zhob,Balochistan,76531,Pakistan,True
478,391,Primary,376 Model Town,Hyderabad,Sindh,85896,Pakistan,True
479,391,Secondary,38 Clifton,Rawalakot,Azad Kashmir,45087,Pakistan,False
480,392,Primary,House 906 Model Town,Turbat,Balochistan,44354,Pakistan,True
481,393,Primary,Block E Main Boulevard,Mirpur,Azad Kashmir,64713,Pakistan,True
482,394,Primary,House 811 Industrial Area,Nawabshah,Sindh,93788,Pakistan,True
483,395,Primary,House 612 University Road,Gujranwala,Punjab,63916,Pakistan,True
484,396,Primary,970 Park Road,Karachi,Sindh,82851,Pakistan,True
485,397,Primary,Block E Cantt,Charsadda,Khyber Pakhtunkhwa,72591,Pakistan,True
486,398,Primary,House 684 Defence Housing,Bahawalpur,Punjab,19572,Pakistan,True
487,399,Primary,House 10 University Road,Larkana,Sindh,57849,Pakistan,True
488,400,Primary,448 Gulberg,Jacobabad,Sindh,18353,Pakistan,True
489,401,Primary,338 Mall Road,Gwadar,Balochistan,26015,Pakistan,True
490,402,Primary,Block B Model Town,Chilas,Gilgit-Baltistan,22493,Pakistan,True
491,403,Primary,House 304 Clifton,Gilgit,Gilgit-Baltistan,60644,Pakistan,True
492,404,Primary,871 Defence Housing,Skardu,Gilgit-Baltistan,96507,Pakistan,True
493,405,Primary,Block E College Road,Peshawar,Khyber Pakhtunkhwa,61511,Pakistan,True
494,406,Primary,Block E Gulberg,Multan,Punjab,83035,Pakistan,True
495,407,Primary,House 744 College Road,Chilas,Gilgit-Baltistan,10574,Pakistan,True
496,408,Primary,House 427 Industrial Area,Lahore,Punjab,40889,Pakistan,True
497,408,Secondary,Block B Clifton,Khuzdar,Balochistan,45075,Pakistan,False
498,409,Primary,Block D College Road,Mansehra,Khyber Pakhtunkhwa,95301,Pakistan,True
499,410,Primary,House 71 College Road,Rawalakot,Azad Kashmir,76311,Pakistan,True
500,411,Primary,451 Industrial Area,Skardu,Gilgit-Baltistan,84022,Pakistan,True
501,412,Primary,House 166 Bahria Town,Quetta,Balochistan,53125,Pakistan,True
502,413,Primary,House 55 Mall Road,Kotli,Azad Kashmir,33098,Pakistan,True
503,414,Primary,567 Saddar,Muzaffarabad,Azad Kashmir,51269,Pakistan,True
504,415,Primary,House 232 Johar Town,Skardu,Gilgit-Baltistan,55467,Pakistan,True
505,416,Primary,House 183 Defence Housing,Gilgit,Gilgit-Baltistan,89272,Pakistan,True
506,417,Primary,Block E College Road,Faisalabad,Punjab,87758,Pakistan,True
507,418,Primary,Block D College Road,Abbottabad,Khyber Pakhtunkhwa,66939,Pakistan,True
508,419,Primary,House 199 Saddar,Rawalakot,Azad Kashmir,99033,Pakistan,True
509,420,Primary,Block C Defence Housing,Mardan,Khyber Pakhtunkhwa,60228,Pakistan,True
510,421,Primary,Block C Clifton,Chilas,Gilgit-Baltistan,82052,Pakistan,True
511,421,Secondary,House 344 Defence Housing,Faisalabad,Punjab,20289,Pakistan,False
512,422,Primary,605 Defence Housing,Muzaffarabad,Azad Kashmir,47019,Pakistan,True
513,422,Secondary,House 38 DHA,Kotli,Azad Kashmir,13350,Pakistan,False
514,423,Primary,House 364 Cantt,Sargodha,Punjab,38010,Pakistan,True
515,424,Primary,Block A Clifton,Astore,Gilgit-Baltistan,47794,Pakistan,True
516,425,Primary,Block C Park Road,Larkana,Sindh,89899,Pakistan,True
517,426,Primary,Block C Clifton,Skardu,Gilgit-Baltistan,20608,Pakistan,True
518,427,Primary,889 DHA,Sukkur,Sindh,76270,Pakistan,True
519,427,Secondary,Block E Johar Town,Karachi,Sindh,35033,Pakistan,False
520,428,Primary,537 Main Boulevard,Gilgit,Gilgit-Baltistan,63022,Pakistan,True
521,429,Primary,89 Saddar,Muzaffarabad,Azad Kashmir,45783,Pakistan,True
522,430,Primary,Block B Park Road,Jacobabad,Sindh,23912,Pakistan,True
523,431,Primary,98 Cantt,Gwadar,Balochistan,89251,Pakistan,True
524,432,Primary,Block C Defence Housing,Khuzdar,Balochistan,16450,Pakistan,True
525,433,Primary,Block E College Road,Mirpur,Azad Kashmir,45372,Pakistan,True
526,434,Primary,816 University Road,Nowshera,Khyber Pakhtunkhwa,74883,Pakistan,True
527,435,Primary,House 146 Bahria Town,Peshawar,Khyber Pakhtunkhwa,60536,Pakistan,True
528,435,Secondary,898 Park Road,Chilas,Gilgit-Baltistan,70199,Pakistan,False
529,436,Primary,House 258 Main Boulevard,Rawalakot,Azad Kashmir,11945,Pakistan,True
530,437,Primary,Block B Saddar,Skardu,Gilgit-Baltistan,48077,Pakistan,True
531,438,Primary,420 College Road,Muzaffarabad,Azad Kashmir,92367,Pakistan,True
532,439,Primary,761 Model Town,Faisalabad,Punjab,21423,Pakistan,True
533,440,Primary,House 32 Gulberg,Faisalabad,Punjab,68996,Pakistan,True
534,441,Primary,House 624 Cantt,Kotli,Azad Kashmir,14999,Pakistan,True
535,442,Primary,Block E Model Town,Rawalpindi,Punjab,53725,Pakistan,True
536,443,Primary,House 783 University Road,Chaman,Balochistan,99511,Pakistan,True
537,444,Primary,129 Defence Housing,Skardu,Gilgit-Baltistan,88929,Pakistan,True
538,445,Primary,657 College Road,Mirpur,Azad Kashmir,30784,Pakistan,True
539,446,Primary,Block A Johar Town,Muzaffarabad,Azad Kashmir,58251,Pakistan,True
540,447,Primary,Block C Model Town,Abbottabad,Khyber Pakhtunkhwa,13749,Pakistan,True
541,447,Secondary,Block D University Road,Larkana,Sindh,88715,Pakistan,False
542,448,Primary,Block B Clifton,Muzaffarabad,Azad Kashmir,57995,Pakistan,True
543,449,Primary,910 Bahria Town,Jacobabad,Sindh,38159,Pakistan,True
544,450,Primary,House 42 DHA,Kotli,Azad Kashmir,39874,Pakistan,True
545,451,Primary,House 901 Saddar,Rawalpindi,Punjab,31562,Pakistan,True
546,452,Primary,Block E Industrial Area,Larkana,Sindh,21524,Pakistan,True
547,452,Secondary,House 893 Industrial Area,Sukkur,Sindh,85793,Pakistan,False
548,453,Primary,842 Johar Town,Astore,Gilgit-Baltistan,18608,Pakistan,True
549,454,Primary,370 University Road,Abbottabad,Khyber Pakhtunkhwa,80838,Pakistan,True
550,454,Secondary,Block A Park Road,Peshawar,Khyber Pakhtunkhwa,54010,Pakistan,False
551,455,Primary,516 Bahria Town,Turbat,Balochistan,90499,Pakistan,True
552,456,Primary,132 Bahria Town,Muzaffarabad,Azad Kashmir,22268,Pakistan,True
553,457,Primary,Block A College Road,Rawalpindi,Punjab,42671,Pakistan,True
554,458,Primary,House 890 Main Boulevard,Quetta,Balochistan,85322,Pakistan,True
555,459,Primary,3 Bahria Town,Jacobabad,Sindh,47982,Pakistan,True
556,460,Primary,Block E Saddar,Chilas,Gilgit-Baltistan,72925,Pakistan,True
557,461,Primary,Block B Park Road,Mirpur,Azad Kashmir,81226,Pakistan,True
558,461,Secondary,House 358 Model Town,Kotli,Azad Kashmir,98988,Pakistan,False
559,462,Primary,362 Clifton,Nawabshah,Sindh,70062,Pakistan,True
560,463,Primary,House 372 Defence Housing,Rawalpindi,Punjab,30749,Pakistan,True
561,464,Primary,529 Bahria Town,Gwadar,Balochistan,21799,Pakistan,True
562,464,Secondary,Block D Industrial Area,Kotli,Azad Kashmir,39625,Pakistan,False
563,465,Primary,House 481 University Road,Muzaffarabad,Azad Kashmir,93356,Pakistan,True
564,465,Secondary,Block C Park Road,Karachi,Sindh,95675,Pakistan,False
565,466,Primary,Block E Mall Road,Muzaffarabad,Azad Kashmir,90878,Pakistan,True
566,467,Primary,House 490 Saddar,Chilas,Gilgit-Baltistan,39314,Pakistan,True
567,468,Primary,515 DHA,Jacobabad,Sindh,18825,Pakistan,True
568,469,Primary,Block D Gulberg,Sukkur,Sindh,83202,Pakistan,True
569,470,Primary,House 603 Park Road,Gilgit,Gilgit-Baltistan,68815,Pakistan,True
570,471,Primary,Block C Park Road,Faisalabad,Punjab,49167,Pakistan,True
571,472,Primary,House 249 Industrial Area,Astore,Gilgit-Baltistan,14369,Pakistan,True
572,473,Primary,Block B Defence Housing,Karachi,Sindh,10075,Pakistan,True
573,474,Primary,House 950 Model Town,Mirpur,Azad Kashmir,14848,Pakistan,True
574,474,Secondary,Block C College Road,Khuzdar,Balochistan,11428,Pakistan,False
575,475,Primary,Block B Gulberg,Zhob,Balochistan,46657,Pakistan,True
576,476,Primary,House 428 Defence Housing,Gilgit,Gilgit-Baltistan,38523,Pakistan,True
577,477,Primary,House 166 Industrial Area,Sialkot,Punjab,33842,Pakistan,True
578,478,Primary,House 830 Mall Road,Mardan,Khyber Pakhtunkhwa,11727,Pakistan,True
579,479,Primary,488 Cantt,Khuzdar,Balochistan,92574,Pakistan,True
580,479,Secondary,Block B Bahria Town,Muzaffarabad,Azad Kashmir,66509,Pakistan,False
581,480,Primary,215 Defence Housing,Multan,Punjab,75386,Pakistan,True
582,481,Primary,Block E Gulberg,Khuzdar,Balochistan,66197,Pakistan,True
583,482,Primary,House 921 Clifton,Rawalpindi,Punjab,88666,Pakistan,True
584,483,Primary,Block D College Road,Mardan,Khyber Pakhtunkhwa,17547,Pakistan,True
585,484,Primary,House 784 University Road,Multan,Punjab,74634,Pakistan,True
586,485,Primary,Block E Mall Road,Rawalpindi,Punjab,96843,Pakistan,True
587,486,Primary,Block D Clifton,Mansehra,Khyber Pakhtunkhwa,82740,Pakistan,True
588,486,Secondary,641 Saddar,Gilgit,Gilgit-Baltistan,67608,Pakistan,False
589,487,Primary,56 University Road,Gilgit,Gilgit-Baltistan,66614,Pakistan,True
590,488,Primary,House 51 DHA,Zhob,Balochistan,41423,Pakistan,True
591,489,Primary,House 222 DHA,Sargodha,Punjab,43996,Pakistan,True
592,489,Secondary,123 Park Road,Gilgit,Gilgit-Baltistan,92862,Pakistan,False
593,490,Primary,House 13 College Road,Gujranwala,Punjab,53616,Pakistan,True
594,491,Primary,652 Park Road,Rawalakot,Azad Kashmir,99094,Pakistan,True
595,492,Primary,71 University Road,Mirpur,Azad Kashmir,41947,Pakistan,True
596,492,Secondary,House 688 College Road,Mardan,Khyber Pakhtunkhwa,99379,Pakistan,False
597,493,Primary,977 Model Town,Charsadda,Khyber Pakhtunkhwa,64909,Pakistan,True
598,493,Secondary,Block E Main Boulevard,Bahawalpur,Punjab,98022,Pakistan,False
599,494,Primary,Block D DHA,Mardan,Khyber Pakhtunkhwa,81520,Pakistan,True
